comparator,endpoint,seed,real,comparison,difference
frozen_tuned,ad_coverage,6108,0.04007573366992742,0.045512010113780026,-0.005436276443852604
frozen_tuned,ad_coverage,6109,0.03527168732125834,0.04949238578680203,-0.01422069846554369
frozen_tuned,ad_coverage,6110,0.03247373447946514,0.041243654822335024,-0.008769920342869886
frozen_tuned,qed_mean,6101,0.6735879118526231,0.7005923184898883,-0.02700440663726522
frozen_tuned,qed_mean,6102,0.6892563322783952,0.7078109034615884,-0.018554571183193147
frozen_tuned,qed_mean,6103,0.6826128263718151,0.6970203249180251,-0.01440749854621004
frozen_tuned,qed_mean,6104,0.6891664670025358,0.7018853707869723,-0.01271890378443652
frozen_tuned,qed_mean,6105,0.6947411061650631,0.7023008145629822,-0.007559708397919085
frozen_tuned,qed_mean,6106,0.685778534895141,0.7175437425008601,-0.031765207605719104
frozen_tuned,qed_mean,6107,0.6907990917071107,0.7058264220761412,-0.015027330369030478
frozen_tuned,qed_mean,6108,0.6808478481541865,0.6978217086743826,-0.016973860520196116
frozen_tuned,qed_mean,6109,0.6812521675048414,0.7033058944054646,-0.02205372690062324
frozen_tuned,qed_mean,6110,0.6841000856211618,0.7076289994608377,-0.023528913839675925
frozen_tuned,mw_target_score_mean,6101,0.9370229007633588,0.9363521215959468,0.0006707791674119834
frozen_tuned,mw_target_score_mean,6102,0.9407874015748031,0.9391249207355739,0.0016624808392292634
frozen_tuned,mw_target_score_mean,6103,0.9378172588832487,0.9349412884798477,0.0028759704034010403
frozen_tuned,mw_target_score_mean,6104,0.941808981657179,0.9364527347454947,0.005356246911684237
frozen_tuned,mw_target_score_mean,6105,0.9362373737373737,0.9513581806696146,-0.015120806932240938
frozen_tuned,mw_target_score_mean,6106,0.9394995248653786,0.9379550490661602,0.0015444757992183478
frozen_tuned,mw_target_score_mean,6107,0.9335022165927802,0.9360961720974376,-0.0025939555046573526
frozen_tuned,mw_target_score_mean,6108,0.9384663931839697,0.9415297092288243,-0.003063316044854547
frozen_tuned,mw_target_score_mean,6109,0.9367651731808071,0.9416243654822335,-0.004859192301426396
frozen_tuned,mw_target_score_mean,6110,0.9267749124482649,0.9375,-0.010725087551735069
frozen_tuned,validity,6101,0.9825,0.986875,-0.004374999999999907
frozen_tuned,validity,6102,0.9921875,0.985625,0.006562500000000027
frozen_tuned,validity,6103,0.985,0.9846875,0.00031249999999993783
frozen_tuned,validity,6104,0.988125,0.9884375,-0.00031249999999993783
frozen_tuned,validity,6105,0.99,0.989375,0.0006249999999999867
frozen_tuned,validity,6106,0.9865625,0.9871875,-0.0006249999999999867
frozen_tuned,validity,6107,0.986875,0.9878125,-0.0009375000000000355
frozen_tuned,validity,6108,0.9903125,0.98875,0.0015625000000000222
frozen_tuned,validity,6109,0.9834375,0.985,-0.0015625000000000222
frozen_tuned,validity,6110,0.9815625,0.985,-0.0034374999999999822
frozen_tuned,uniqueness,6101,1.0,0.999366687777074,0.0006333122229259525
frozen_tuned,uniqueness,6102,0.9996850393700787,1.0,-0.0003149606299213126
frozen_tuned,uniqueness,6103,0.9996827411167513,0.999682640431609,1.0068514222361102e-07
frozen_tuned,uniqueness,6104,0.9996837444655281,0.9996838444514701,-9.99859419703597e-08
frozen_tuned,uniqueness,6105,0.9990530303030303,0.9996841440303221,-0.0006311137272918543
frozen_tuned,uniqueness,6106,0.9993664871713652,0.9996834441278886,-0.0003169569565233399
frozen_tuned,uniqueness,6107,1.0,0.999683644416324,0.00031635558367604233
frozen_tuned,uniqueness,6108,1.0,0.9993678887484198,0.0006321112515802474
frozen_tuned,uniqueness,6109,1.0,1.0,0.0
frozen_tuned,uniqueness,6110,1.0,0.9996827411167513,0.00031725888324873885
frozen_tuned,scaffold_diversity,6101,0.9484732824427481,0.9461684610512983,0.0023048213914498294
frozen_tuned,scaffold_diversity,6102,0.9508661417322835,0.9568801521876982,-0.00601401045541472
frozen_tuned,scaffold_diversity,6103,0.9486040609137056,0.9431926372580133,0.00541142365569236
frozen_tuned,scaffold_diversity,6104,0.9408602150537635,0.9329750237116662,0.007885191342097309
frozen_tuned,scaffold_diversity,6105,0.9431818181818182,0.9437776373973468,-0.0005958192155285369
frozen_tuned,scaffold_diversity,6106,0.9436173582515046,0.9446027223805001,-0.000985364128995525
frozen_tuned,scaffold_diversity,6107,0.9528182393920203,0.9313508383422967,0.021467401049723556
frozen_tuned,scaffold_diversity,6108,0.9608709372041654,0.9358407079646017,0.02503022923956366
frozen_tuned,scaffold_diversity,6109,0.9510645058786146,0.9403553299492385,0.010709175929376036
frozen_tuned,scaffold_diversity,6110,0.9458771092008914,0.9441624365482234,0.0017146726526680034
